Trade_Date,Exchange,Sett Type,Scrip_Name,Order_Type,Qty,Mkt_Price,Mkt Value,Squp/Del,Brok_Amt,Net Amt,Product,Aggregated_Taxes
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,6,346.45,2078.7,D,15.59,-2099.57,Cash,5.28
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,25,346.5,8662.5,D,64.97,-8749.5,Cash,22.03
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,2,346.6,693.2,D,5.2,-700.15,Cash,1.7499999999999998
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,13,346.65,4506.45,D,33.8,-4551.69,Cash,11.440000000000001
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,346.65,1039.95,D,7.8,-1050.39,Cash,2.6399999999999997
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,346.65,1039.95,D,7.8,-1050.39,Cash,2.6399999999999997
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,346.65,1039.95,D,7.8,-1050.39,Cash,2.6399999999999997
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,346.65,1039.95,D,7.8,-1050.39,Cash,2.6399999999999997
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,346.65,1039.95,D,7.8,-1050.39,Cash,2.6399999999999997
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
12-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,346.65,346.65,D,2.6,-350.12,Cash,0.87
13-Dec-22,NSE,N,SUZLON ENERGY LIMITED,B,500,10.3,5150.0,D,50.0,-5215.15,Cash,15.149999999999999
14-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,89,356.8,31755.2,D,238.16,-32074.07,Cash,80.71000000000001
14-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,20,356.8,7136.0,D,53.52,-7207.67,Cash,18.15
14-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,5,356.8,1784.0,D,13.38,-1801.91,Cash,4.53
14-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,356.8,356.8,D,2.68,-360.38,Cash,0.8999999999999999
14-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,85,356.8,30328.0,D,227.46,-30632.54,Cash,77.08
15-Dec-22,NSE,N,NTPC LTD,S,4,172.4,689.6,D,5.17,682.78,Cash,1.65
15-Dec-22,NSE,N,NTPC LTD,S,2,172.4,344.8,D,2.59,341.4,Cash,0.81
15-Dec-22,NSE,N,NTPC LTD,S,1,172.4,172.4,D,1.29,170.69,Cash,0.42000000000000004
15-Dec-22,NSE,N,NTPC LTD,S,9,172.4,1551.6,D,11.64,1536.26,Cash,3.7
15-Dec-22,NSE,N,NTPC LTD,S,1,172.4,172.4,D,1.29,170.69,Cash,0.42000000000000004
15-Dec-22,NSE,N,NTPC LTD,S,9,172.4,1551.6,D,11.64,1536.26,Cash,3.7
15-Dec-22,NSE,N,NTPC LTD,S,1,172.4,172.4,D,1.29,170.69,Cash,0.42000000000000004
15-Dec-22,NSE,N,NTPC LTD,S,9,172.4,1551.6,D,11.64,1536.26,Cash,3.7
15-Dec-22,NSE,N,NTPC LTD,S,1,172.4,172.4,D,1.29,170.69,Cash,0.42000000000000004
15-Dec-22,NSE,N,NTPC LTD,S,23,172.4,3965.2,D,29.74,3925.98,Cash,9.48
15-Dec-22,NSE,N,NTPC LTD,S,190,172.35,32746.5,D,245.6,32422.59,Cash,78.31
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,S,3,355.95,1067.85,S,8.01,1058.09,Cash,1.75
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,S,97,355.95,34527.15,S,258.95,34211.51,Cash,56.690000000000005
15-Dec-22,NSE,N,NMDC LTD.,S,384,125.4,48153.6,D,361.15,47677.29,Cash,115.16
15-Dec-22,NSE,N,NMDC LTD.,S,160,125.4,20064.0,D,150.48,19865.55,Cash,47.97
15-Dec-22,NSE,N,NMDC LTD.,S,40,125.4,5016.0,D,37.62,4966.36,Cash,12.02
15-Dec-22,NSE,N,NMDC LTD.,S,35,125.4,4389.0,D,32.92,4345.6,Cash,10.48
15-Dec-22,NSE,N,NMDC LTD.,S,8,125.4,1003.2,D,7.52,993.29,Cash,2.39
15-Dec-22,NSE,N,NMDC LTD.,S,4,125.4,501.6,D,3.76,496.64,Cash,1.2000000000000002
15-Dec-22,NSE,N,NMDC LTD.,S,3,125.4,376.2,D,2.82,372.49,Cash,0.89
15-Dec-22,NSE,N,NMDC LTD.,S,3,125.4,376.2,D,2.82,372.49,Cash,0.89
15-Dec-22,NSE,N,NMDC LTD.,S,9,125.4,1128.6,D,8.46,1117.45,Cash,2.69
15-Dec-22,NSE,N,NMDC LTD.,S,3,125.4,376.2,D,2.82,372.49,Cash,0.89
15-Dec-22,NSE,N,NMDC LTD.,S,1,125.4,125.4,D,0.94,124.17,Cash,0.29000000000000004
15-Dec-22,NSE,N,NMDC LTD.,S,350,125.4,43890.0,D,329.18,43455.84,Cash,104.98
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,S,498,357.0,177786.0,D,1333.4,176028.0,Cash,424.59999999999997
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,13,348.85,4535.05,S,34.01,-4575.5,Cash,6.4399999999999995
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,348.85,1046.55,S,7.85,-1055.89,Cash,1.49
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,1,348.85,348.85,S,2.62,-351.97,Cash,0.5
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,11,348.85,3837.35,S,28.78,-3871.58,Cash,5.449999999999999
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,3,348.85,1046.55,S,7.85,-1055.89,Cash,1.49
15-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,69,348.85,24070.65,S,180.53,-24285.39,Cash,34.209999999999994
16-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,32,334.9,10716.8,D,80.38,-10824.41,Cash,27.230000000000004
16-Dec-22,NSE,N,KIRLOSKAR BROTHERS LTD,B,68,334.95,22776.6,D,170.82,-23005.31,Cash,57.89
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,15,297.4,4461.0,D,33.46,-4505.76,Cash,11.299999999999999
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,1,297.4,297.4,D,2.23,-300.38,Cash,0.75
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,100,297.45,29745.0,D,223.09,-30043.56,Cash,75.47
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,25,297.45,7436.25,D,55.77,-7510.89,Cash,18.87
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,9,297.45,2677.05,D,20.08,-2703.93,Cash,6.8
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,31,294.8,9138.8,D,68.54,-9230.62,Cash,23.28
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,28,294.8,8254.4,D,61.91,-8337.33,Cash,21.02
20-Dec-22,NSE,N,BIRLASOFT LIMITED,B,91,294.8,26826.8,D,201.2,-27096.31,Cash,68.31
22-Dec-22,NSE,M,CENTURY ENKA LTD,B,200,407.65,81530.0,D,611.48,-82348.71,Cash,207.23000000000002
22-Dec-22,NSE,N,BIRLASOFT LIMITED,B,200,294.35,58870.0,D,441.53,-59461.18,Cash,149.65
22-Dec-22,NSE,N,STEEL AUTHORITY OF INDIA,B,1000,78.75,78750.0,D,590.63,-79540.81,Cash,200.18
28-Dec-22,NSE,M,CENTURY ENKA LTD,S,150,421.95,63292.5,S,474.69,62713.95,Cash,103.86
28-Dec-22,NSE,M,CENTURY ENKA LTD,S,400,421.95,168780.0,D,1265.85,167111.13,Cash,403.02
28-Dec-22,NSE,M,CENTURY ENKA LTD,B,150,413.9,62085.0,S,465.64,-62638.92,Cash,88.28
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,6,315.0,1890.0,D,14.18,-1909.0,Cash,4.82
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,70,315.0,22050.0,D,165.38,-22271.42,Cash,56.040000000000006
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,62,315.0,19530.0,D,146.48,-19726.11,Cash,49.63000000000001
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,9,315.0,2835.0,D,21.26,-2863.47,Cash,7.209999999999999
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,1,315.0,315.0,D,2.36,-318.16,Cash,0.8
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,2,315.0,630.0,D,4.73,-636.33,Cash,1.5999999999999999
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,198,315.0,62370.0,D,467.78,-62996.32,Cash,158.54
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,152,315.0,47880.0,D,359.1,-48360.8,Cash,121.7
02-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,100,315.0,31500.0,D,236.25,-31816.32,Cash,80.07000000000001
03-Jan-23,NSE,N,STEEL AUTHORITY OF INDIA,S,890,88.65,78898.5,D,591.74,78118.04,Cash,188.72
03-Jan-23,NSE,N,STEEL AUTHORITY OF INDIA,S,1280,88.65,113472.0,D,851.04,112349.57,Cash,271.39
03-Jan-23,NSE,N,STEEL AUTHORITY OF INDIA,S,330,88.65,29254.5,D,219.41,28965.12,Cash,69.97
06-Jan-23,NSE,N,BIRLASOFT LIMITED,B,500,283.65,141825.0,D,1063.69,-143249.18,Cash,360.49
10-Jan-23,NSE,M,KIRLOSKAR BROTHERS LTD,B,200,328.5,65700.0,D,492.75,-66359.77,Cash,167.02
23-Jan-23,NSE,M,SUZLON ENERGY LIMITED,B,500,9.8,4900.0,D,50.0,-4964.85,Cash,14.85
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,498,308.25,153508.5,D,1151.31,151990.01,Cash,367.17999999999995
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,20,308.25,6165.0,D,46.24,6104.02,Cash,14.749999999999998
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,258,308.25,79528.5,D,596.46,78741.81,Cash,190.23000000000002
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,10,308.25,3082.5,D,23.12,3052.01,Cash,7.369999999999999
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,40,308.25,12330.0,D,92.48,12208.03,Cash,29.49
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,45,308.25,13871.25,D,104.03,13734.06,Cash,33.160000000000004
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,15,308.25,4623.75,D,34.68,4578.03,Cash,11.04
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,193,308.25,59492.25,D,446.19,58903.76,Cash,142.3
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,1,308.25,308.25,D,2.31,305.2,Cash,0.74
24-Jan-23,NSE,N,BIRLASOFT LIMITED,S,420,308.25,129465.0,D,970.99,128184.35,Cash,309.67
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,6,406.5,2439.0,D,18.29,-2463.51,Cash,6.220000000000001
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,4,406.5,1626.0,D,12.2,-1642.35,Cash,4.15
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,5,406.5,2032.5,D,15.24,-2052.91,Cash,5.17
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,6,406.5,2439.0,D,18.29,-2463.51,Cash,6.220000000000001
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,4,406.5,1626.0,D,12.2,-1642.35,Cash,4.15
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,6,406.5,2439.0,D,18.29,-2463.51,Cash,6.220000000000001
30-Jan-23,NSE,M,CENTURY ENKA LTD,B,4,406.5,1626.0,D,12.2,-1642.35,Cash,4.15
