Unnamed: 0,Symbol,Series,Open,High,Low,Close,PrevClose,TotalTradedQty,TotalTradedValue,TotalTrades,DeliverableQty,DeliveryPercentage,Date
2193,SHRIPISTON,EQ,1959.6,1999.85,1937.7,1960.65,1957.7,220140,4332.28,11721,104380,47.42,28-Mar-2024
2194,SHRIRAMFIN,EQ,2374.05,2394.55,2338.25,2359.8,2386.35,2325088,54953.29,163637,1507045,64.82,28-Mar-2024
2195,SHRIRAMFIN,YI,1038.0,1038.0,1038.0,1038.0,1040.0,12,0.12,1,12,100.00,28-Mar-2024
2196,SHRIRAMFIN,YL,1088.0,1088.0,1087.95,1087.95,1084.93,118,1.28,2,118,100.00,28-Mar-2024
2197,SHRIRAMFIN,YP,1039.0,1039.0,1028.2,1028.2,1032.75,25,0.26,2,25,100.00,28-Mar-2024
2198,SHRIRAMFIN,YZ,1045.01,1045.01,1045.0,1045.0,1045.0,4,0.04,3,2,50.00,28-Mar-2024
2199,SHRIRAMFIN,Z5,1025.0,1025.0,1025.0,1025.0,1015.0,12,0.12,3,12,100.00,28-Mar-2024
2200,SHRIRAMPPS,EQ,115.0,118.85,112.45,113.05,114.85,3233939,3743.16,12161,1772629,54.81,28-Mar-2024
2201,SHRITECH,SM,60.0,61.0,59.0,60.7,60.0,126000,75.58,43,114000,90.48,28-Mar-2024
2202,SHUBHLAXMI,SM,84.5,85.0,83.0,83.2,83.3,6000,5.02,6,6000,100.00,28-Mar-2024
2203,SHYAMCENT,BE,18.0,18.0,16.6,16.7,17.35,728107,124.63,1661,-,-,28-Mar-2024
2204,SHYAMMETL,EQ,611.9,612.65,583.85,591.35,605.35,566910,3401.4,12280,292972,51.68,28-Mar-2024
2205,SHYAMTEL,EQ,9.1,9.1,8.95,8.95,9.0,850,0.08,6,850,100.00,28-Mar-2024
2206,SICALLOG,BE,182.25,188.7,174.9,176.5,182.25,14808,27.0,216,-,-,28-Mar-2024
2207,SIEMENS,EQ,5288.65,5405.0,5236.5,5374.05,5288.65,398389,21300.32,57518,201412,50.56,28-Mar-2024
2208,SIGACHI,EQ,57.2,58.35,55.4,55.7,56.35,1876056,1066.28,6417,1337868,71.31,28-Mar-2024
2209,SIGIND,EQ,63.95,64.95,61.3,61.8,62.3,148870,94.17,1399,76952,51.69,28-Mar-2024
2210,SIGMA,EQ,362.0,369.95,350.0,356.05,360.05,15728,56.71,1903,7280,46.29,28-Mar-2024
2211,SIGNATURE,EQ,1305.0,1375.3,1305.0,1359.2,1320.5,513686,6852.35,8536,141593,27.56,28-Mar-2024
2212,SIGNORIA,ST,168.15,168.15,168.1,168.15,160.15,36000,60.53,17,32000,88.89,28-Mar-2024
2213,SIGNPOST,EQ,386.0,395.4,373.0,375.9,377.55,42753,164.72,5104,17740,41.49,28-Mar-2024
2214,SIKKO,BE,69.95,69.95,67.0,67.6,67.55,23062,15.69,239,-,-,28-Mar-2024
2215,SIL,EQ,22.85,22.95,22.5,22.6,23.3,73773,16.74,641,59824,81.09,28-Mar-2024
2216,SILGO,BE,28.25,28.25,25.75,26.5,26.95,40967,10.99,124,-,-,28-Mar-2024
2217,SILINV,EQ,472.0,479.8,461.0,467.95,470.65,16129,76.27,427,10872,67.41,28-Mar-2024
2218,SILLYMONKS,EQ,14.2,14.25,13.25,13.25,13.8,34156,4.64,132,28753,84.18,28-Mar-2024
2219,SILVER,EQ,75.12,75.58,74.9,75.08,75.08,72089,54.17,411,57359,79.57,28-Mar-2024
2220,SILVERADD,EQ,72.7,73.15,72.5,72.5,72.41,2430,1.76,25,2330,95.88,28-Mar-2024
2221,SILVERBEES,EQ,72.42,72.81,72.26,72.42,72.34,2496483,1811.62,4964,2139054,85.68,28-Mar-2024
2222,SILVERETF,EQ,73.83,74.4,73.65,74.24,73.43,39174,29.05,286,34524,88.13,28-Mar-2024
2223,SILVERIETF,EQ,75.3,75.68,75.16,75.48,75.11,288956,217.95,895,232552,80.48,28-Mar-2024
2224,SILVERTUC,EQ,651.05,657.95,635.0,646.3,642.2,44537,287.97,2256,20022,44.96,28-Mar-2024
2225,SILVRETF,EQ,73.6,74.1,73.6,74.0,73.73,2879,2.12,24,2879,100.00,28-Mar-2024
2226,SIMBHALS,EQ,25.7,25.9,24.4,24.75,25.25,183296,46.2,656,138611,75.62,28-Mar-2024
2227,SIMPLEXINF,BE,99.4,102.55,99.0,102.55,97.7,331202,334.15,423,-,-,28-Mar-2024
2228,SINDHUTRAD,EQ,27.5,29.8,27.5,28.5,28.4,2669457,768.76,4226,1522250,57.02,28-Mar-2024
2229,SINTERCOM,EQ,128.25,138.0,128.15,131.95,129.95,141841,186.42,558,134287,94.67,28-Mar-2024
2230,SIRCA,EQ,292.5,294.9,282.05,284.65,290.7,349536,1005.52,12468,210126,60.12,28-Mar-2024
2231,SIS,EQ,421.95,428.5,402.4,409.25,418.5,123202,511.61,10558,62704,50.90,28-Mar-2024
2232,SITINET,BE,0.6,0.6,0.55,0.55,0.6,5061624,28.96,822,-,-,28-Mar-2024
2233,SIYSIL,EQ,437.95,446.0,431.1,438.9,437.6,131920,580.36,13580,64662,49.02,28-Mar-2024
2234,SJLOGISTIC,SM,267.1,286.0,267.1,279.25,265.45,52000,145.11,46,38000,73.08,28-Mar-2024
2235,SJS,EQ,611.85,628.9,606.0,610.65,610.05,174883,1069.52,7244,140854,80.54,28-Mar-2024
2236,SJVN,EQ,123.9,124.75,121.0,121.4,122.8,18585313,22834.04,70819,6656356,35.82,28-Mar-2024
2237,SKFINDIA,EQ,4165.9,4187.8,4114.9,4158.65,4165.9,57728,2402.98,13228,43011,74.51,28-Mar-2024
2238,SKIPPER,EQ,311.0,333.95,310.1,323.4,309.75,1435262,4677.74,17642,472766,32.94,28-Mar-2024
2239,SKIPPERPP,E1,170.0,186.0,170.0,181.45,170.0,78236,141.68,745,70522,90.14,28-Mar-2024
2240,SKMEGGPROD,EQ,220.25,229.0,215.0,215.85,220.7,237429,523.27,4908,144672,60.93,28-Mar-2024
2241,SKP,SM,235.0,243.75,222.0,224.5,228.0,28000,65.93,42,21000,75.00,28-Mar-2024
2242,SKYGOLD,BE,974.0,979.95,950.0,960.5,955.1,13418,129.66,535,-,-,28-Mar-2024
2243,SMALLCAP,EQ,43.39,43.66,42.85,42.91,42.8,830645,357.62,1749,767245,92.37,28-Mar-2024
2244,SMARTLINK,EQ,169.55,172.95,169.55,170.85,169.6,8058,13.72,186,6135,76.14,28-Mar-2024
2245,SMCGLOBAL,EQ,123.5,127.9,123.3,124.85,123.6,322982,405.28,2636,188868,58.48,28-Mar-2024
2246,SMLISUZU,EQ,1925.0,1962.0,1900.0,1908.25,1917.15,21158,407.65,2090,12358,58.41,28-Mar-2024
2247,SMLT,BE,223.5,233.5,222.0,222.95,222.4,45882,105.08,497,-,-,28-Mar-2024
2248,SMSLIFE,EQ,632.0,689.0,632.0,676.15,643.35,6989,46.9,599,5215,74.62,28-Mar-2024
2249,SMSPHARMA,EQ,181.25,182.95,178.0,178.25,179.25,130683,234.82,4021,64016,48.99,28-Mar-2024
2250,SNOWMAN,EQ,73.5,75.5,72.8,73.3,72.85,1736623,1277.03,7633,617047,35.53,28-Mar-2024
2251,SOBHA,EQ,1450.3,1464.0,1431.0,1448.75,1431.0,172985,2506.21,13451,43208,24.98,28-Mar-2024
2252,SOFTTECH,BE,290.05,299.6,272.1,296.15,285.35,13712,40.52,103,-,-,28-Mar-2024
2253,SOLARA,EQ,382.0,392.0,370.0,370.95,383.4,169206,638.78,10424,90529,53.50,28-Mar-2024
2254,SOLARINDS,EQ,9080.95,9080.95,8668.4,8781.75,8890.75,275152,24316.66,49150,72390,26.31,28-Mar-2024
2255,SOLEX,SM,820.0,834.0,801.0,810.0,818.25,3000,24.54,13,2800,93.33,28-Mar-2024
2256,SOMANYCERA,EQ,579.0,596.65,575.0,577.35,578.65,55136,320.19,5323,33190,60.20,28-Mar-2024
2257,SOMATEX,EQ,35.9,35.9,33.3,33.6,34.5,26310,8.88,215,16792,63.82,28-Mar-2024
2258,SOMICONVEY,BE,133.1,133.1,133.1,133.1,130.5,11763,15.66,61,-,-,28-Mar-2024
2259,SONACOMS,EQ,685.6,711.9,671.95,705.95,681.45,1914651,13273.57,50173,816119,42.62,28-Mar-2024
2260,SONAMAC,SM,126.75,133.0,126.05,127.1,126.75,51000,65.49,51,34000,66.67,28-Mar-2024
2261,SONAMLTD,EQ,77.8,81.0,77.25,79.35,78.65,17365,13.86,169,9962,57.37,28-Mar-2024
2262,SONATSOFTW,EQ,750.0,750.1,720.0,722.35,743.2,443175,3251.88,24514,308740,69.67,28-Mar-2024
2263,SONUINFRA,SM,63.0,63.0,61.5,62.9,64.2,12000,7.48,4,12000,100.00,28-Mar-2024
2264,SOTAC,SM,130.0,130.0,120.0,121.0,130.0,123600,152.04,5,123600,100.00,28-Mar-2024
2265,SOTL,EQ,440.85,478.1,440.0,458.8,438.1,1235106,5736.79,46516,397117,32.15,28-Mar-2024
2266,SOUTHBANK,EQ,27.3,28.1,26.9,27.25,27.75,47401730,13025.43,46253,18401164,38.82,28-Mar-2024
2267,SOUTHWEST,EQ,100.0,104.15,100.0,104.15,99.2,79716,81.9,560,68084,85.41,28-Mar-2024
2268,SPAL,EQ,560.95,587.8,560.95,580.5,560.9,23773,136.79,2101,15834,66.60,28-Mar-2024
2269,SPANDANA,EQ,850.35,890.0,833.0,840.55,850.35,739662,6389.21,33024,215919,29.19,28-Mar-2024
2270,SPARC,BE,370.25,374.0,363.1,368.3,372.1,151452,558.33,2511,-,-,28-Mar-2024
2271,SPCENET,EQ,26.2,26.45,25.6,25.9,25.95,2410191,625.05,1592,1579072,65.52,28-Mar-2024
2272,SPECIALITY,EQ,174.65,180.35,174.25,176.15,173.45,161560,286.6,6251,94104,58.25,28-Mar-2024
2273,SPECTRUM,SM,1460.05,1564.0,1460.05,1533.1,1499.05,2500,37.62,20,1625,65.00,28-Mar-2024
2274,SPECTSTM,SM,80.0,80.25,74.15,76.35,79.45,127200,99.26,128,118400,93.08,28-Mar-2024
2275,SPENCERS,EQ,92.25,94.55,90.6,91.3,90.9,500636,461.41,4661,248867,49.71,28-Mar-2024
2276,SPIC,EQ,72.75,73.15,70.0,70.3,72.15,1216998,869.85,5591,751703,61.77,28-Mar-2024
2277,SPLIL,EQ,53.75,55.95,52.65,53.3,52.85,105311,56.64,966,68142,64.71,28-Mar-2024
2278,SPLPETRO,EQ,615.0,635.05,615.0,624.45,608.1,55108,344.52,5518,30776,55.85,28-Mar-2024
2279,SPMLINFRA,EQ,140.5,140.5,128.05,129.55,134.0,127968,167.74,1260,90171,70.46,28-Mar-2024
2280,SPORTKING,EQ,790.5,819.0,789.4,796.3,790.15,16198,128.66,947,13374,82.57,28-Mar-2024
2281,SPTL,BE,1.0,1.05,0.95,0.95,1.0,3405420,33.67,1164,-,-,28-Mar-2024
2282,SPYL,BE,2.15,2.15,2.15,2.15,2.1,112220,2.41,23,-,-,28-Mar-2024
2283,SREEL,EQ,283.0,288.15,270.55,276.4,280.45,17496,49.05,1135,9109,52.06,28-Mar-2024
2284,SRF,EQ,2516.45,2574.9,2503.3,2560.25,2522.75,520691,13294.24,32827,274830,52.78,28-Mar-2024
2285,SRGHFL,EQ,275.1,290.0,265.0,267.65,273.85,2225,6.12,139,1863,83.73,28-Mar-2024
2286,SRHHYPOLTD,EQ,484.0,514.0,480.0,492.3,476.3,70396,350.4,7443,37622,53.44,28-Mar-2024
2287,SRIVASAVI,SM,115.1,115.1,102.0,104.5,108.35,37000,39.41,31,31000,83.78,28-Mar-2024
2288,SRPL,BE,1.15,1.15,1.05,1.1,1.1,1782317,19.24,525,-,-,28-Mar-2024
2289,SSFL,SM,275.0,284.9,265.0,284.0,273.8,40000,109.73,28,22000,55.00,28-Mar-2024
2290,SSWL,EQ,224.15,229.45,217.6,220.9,223.35,417673,936.79,12578,242060,57.95,28-Mar-2024
2291,STAR,EQ,779.95,793.0,776.6,784.7,775.1,181338,1422.29,10525,94277,51.99,28-Mar-2024
2292,STARCEMENT,EQ,232.75,236.7,221.55,227.55,232.4,666702,1541.42,16350,224970,33.74,28-Mar-2024
2293,STARHEALTH,EQ,555.0,562.55,539.5,543.45,551.55,448045,2444.65,24870,266795,59.55,28-Mar-2024
2294,STARPAPER,EQ,225.8,229.85,223.05,224.5,225.05,17303,39.24,646,9322,53.88,28-Mar-2024
2295,STARTECK,BE,262.55,262.55,257.5,257.5,257.45,2230,5.85,32,-,-,28-Mar-2024
2296,STCINDIA,EQ,127.9,130.3,123.35,124.05,126.85,84255,106.5,2044,43904,52.11,28-Mar-2024
2297,STEELCAS,EQ,608.8,656.35,606.75,653.9,630.4,10462,67.88,1186,7252,69.32,28-Mar-2024
2298,STEELCITY,EQ,76.6,77.25,73.25,74.25,74.25,63493,47.81,441,42158,66.40,28-Mar-2024
2299,STEELXIND,EQ,13.9,14.25,13.75,13.8,14.0,3026389,421.61,4585,2274098,75.14,28-Mar-2024
2300,STEL,EQ,329.85,332.0,316.45,320.05,317.45,9403,30.38,753,6162,65.53,28-Mar-2024
2301,STERTOOLS,EQ,315.95,321.3,304.35,306.55,314.35,110396,343.86,5400,74883,67.83,28-Mar-2024
2302,STLTECH,EQ,112.0,115.4,110.25,110.8,110.8,2814745,3167.33,18941,1458098,51.80,28-Mar-2024
2303,STOVEKRAFT,EQ,419.9,432.0,414.85,419.55,411.15,224318,950.79,11983,108086,48.18,28-Mar-2024
2304,STYLAMIND,EQ,1570.0,1584.9,1551.1,1562.1,1566.55,15163,238.32,2124,9611,63.38,28-Mar-2024
2305,STYRENIX,EQ,1444.7,1463.35,1420.0,1431.05,1423.35,12465,179.2,1587,7497,60.14,28-Mar-2024
2306,SUBEXLTD,EQ,29.7,31.15,29.6,30.05,29.3,15434096,4672.88,12829,6902851,44.72,28-Mar-2024
2307,SUBROS,EQ,532.05,537.65,510.5,515.55,531.1,129742,680.18,7843,66383,51.17,28-Mar-2024
2308,SUDARSCHEM,EQ,615.15,618.0,605.0,610.0,615.15,174168,1066.02,17366,96598,55.46,28-Mar-2024
2309,SUKHJITS,EQ,464.75,469.95,445.65,454.3,455.8,10656,49.06,1096,6950,65.22,28-Mar-2024
2310,SULA,EQ,537.45,552.85,537.45,551.4,544.5,533752,2922.57,19909,286678,53.71,28-Mar-2024
2311,SUMEETINDS,BE,2.5,2.6,2.5,2.5,2.6,216147,5.41,169,-,-,28-Mar-2024
2312,SUMICHEM,EQ,346.75,349.0,341.8,347.75,345.7,473156,1634.81,15884,302021,63.83,28-Mar-2024
2313,SUMIT,EQ,54.95,54.95,50.3,51.85,52.45,23062,12.01,152,13308,57.71,28-Mar-2024
2314,SUMMITSEC,EQ,1199.45,1298.95,1199.45,1222.0,1199.55,6568,81.12,832,3287,50.05,28-Mar-2024
2315,SUNCLAY,EQ,1412.2,1426.0,1392.25,1403.75,1398.2,9527,134.5,1401,5591,58.69,28-Mar-2024
2316,SUNDARAM,EQ,2.8,2.85,2.8,2.8,2.8,1663987,46.74,804,1300161,78.14,28-Mar-2024
2317,SUNDARMFIN,EQ,4159.1,4200.0,4070.1,4138.7,4159.05,102104,4261.56,19792,46877,45.91,28-Mar-2024
2318,SUNDARMHLD,EQ,205.75,206.65,197.5,199.65,201.4,95553,191.9,4744,59894,62.68,28-Mar-2024
2319,SUNDRMBRAK,EQ,672.35,684.3,672.05,679.5,666.7,1191,8.09,110,1006,84.47,28-Mar-2024
2320,SUNDRMFAST,EQ,1063.75,1108.85,1042.95,1093.6,1062.25,129494,1393.98,12936,82496,63.71,28-Mar-2024
2321,SUNFLAG,EQ,188.75,191.55,185.3,186.15,185.3,422980,796.3,8573,271624,64.22,28-Mar-2024
2322,SUNPHARMA,EQ,1609.95,1634.0,1607.95,1620.55,1604.15,4427587,71879.2,146477,2261922,51.09,28-Mar-2024
2323,SUNREST,SM,59.05,62.9,59.05,61.05,61.75,14400,8.79,9,12800,88.89,28-Mar-2024
2324,SUNTECK,EQ,403.0,404.95,385.55,389.5,399.65,333218,1310.18,14922,192132,57.66,28-Mar-2024
2325,SUNTV,EQ,595.0,602.5,592.65,600.25,596.2,436534,2611.23,16772,132179,30.28,28-Mar-2024
2326,SUPERHOUSE,EQ,196.6,202.45,195.55,196.35,197.8,16607,32.7,337,13763,82.87,28-Mar-2024
2327,SUPERSPIN,BE,6.55,6.7,6.55,6.7,6.6,28246,1.87,32,-,-,28-Mar-2024
2328,SUPRAJIT,EQ,405.05,414.9,403.0,412.15,405.05,139567,570.98,9193,83186,59.60,28-Mar-2024
2329,SUPREMEIND,EQ,4150.2,4265.0,4050.0,4232.2,4169.65,184571,7727.73,31791,93893,50.87,28-Mar-2024
2330,SUPREMEINF,BZ,62.95,66.5,62.0,66.5,63.35,21457,14.04,54,-,-,28-Mar-2024
2331,SUPREMEPWR,SM,124.6,124.6,115.2,116.05,118.9,190000,223.76,92,130000,68.42,28-Mar-2024
2332,SUPRIYA,EQ,339.55,345.0,331.3,332.95,339.5,182077,614.37,9943,85957,47.21,28-Mar-2024
2333,SURAJEST,EQ,269.0,269.0,260.0,260.8,265.45,331270,867.96,6566,248052,74.88,28-Mar-2024
2334,SURANASOL,EQ,33.55,34.6,30.85,31.95,32.8,438519,141.28,3904,299781,68.36,28-Mar-2024
2335,SURANAT&P,BE,15.0,15.4,14.5,14.7,15.1,112528,16.94,701,-,-,28-Mar-2024
2336,SURANI,SM,396.0,428.55,396.0,428.55,408.15,17200,72.81,36,14800,86.05,28-Mar-2024
2337,SURYALAXMI,EQ,66.05,67.95,63.9,65.35,64.7,22024,14.51,247,16822,76.38,28-Mar-2024
2338,SURYAROSNI,EQ,504.15,517.7,500.05,508.2,499.5,909923,4631.54,14176,747104,82.11,28-Mar-2024
2339,SURYODAY,EQ,166.7,167.05,160.15,160.9,164.25,356025,581.61,6826,202024,56.74,28-Mar-2024
2340,SUTLEJTEX,EQ,51.1,51.9,50.0,50.4,50.75,279701,142.46,1866,177582,63.49,28-Mar-2024
2341,SUULD,EQ,6.9,7.35,6.7,6.8,7.0,449340,31.11,735,306568,68.23,28-Mar-2024
2342,SUVEN,BE,100.0,102.5,100.0,100.0,99.95,116052,117.21,547,-,-,28-Mar-2024
2343,SUVENPHAR,EQ,641.2,693.95,641.2,677.1,639.95,319943,2130.5,22996,147069,45.97,28-Mar-2024
2344,SUVIDHAA,BE,5.9,6.0,5.6,5.6,5.9,343332,19.41,689,-,-,28-Mar-2024
2345,SUZLON,BE,39.0,40.4,38.6,40.4,38.5,44688873,17865.47,93275,-,-,28-Mar-2024
2346,SVLL,BE,219.8,225.0,218.0,223.0,219.8,300,0.67,13,-,-,28-Mar-2024
2347,SVPGLOB,EQ,6.05,6.05,6.05,6.05,6.35,321494,19.45,567,321472,99.99,28-Mar-2024
2348,SWANENERGY,EQ,666.0,675.0,655.05,669.95,664.7,1751032,11605.91,28111,813169,46.44,28-Mar-2024
2349,SWARAJ,SM,185.3,185.3,170.0,183.85,176.5,6000,10.67,5,4000,66.67,28-Mar-2024
2350,SWARAJENG,EQ,2262.7,2310.0,2253.95,2283.1,2251.4,6231,142.66,1272,3483,55.90,28-Mar-2024
2351,SWASTIK,SM,77.9,78.75,71.0,72.4,76.6,60000,43.75,36,48000,80.00,28-Mar-2024
2352,SWELECTES,EQ,1019.95,1024.5,950.0,954.35,990.05,53519,518.59,4070,34732,64.90,28-Mar-2024
2353,SWSOLAR,EQ,520.0,533.0,517.2,523.25,518.2,629226,3308.4,12937,424445,67.46,28-Mar-2024
2354,SYMPHONY,EQ,841.5,869.95,841.5,847.55,843.0,147569,1263.87,10729,55890,37.87,28-Mar-2024
2355,SYNCOMF,BE,11.05,11.35,11.0,11.15,11.05,1755778,196.05,3837,-,-,28-Mar-2024
2356,SYNGENE,EQ,712.1,713.9,698.65,702.55,711.95,795692,5625.7,34192,444592,55.87,28-Mar-2024
2357,SYNOPTICS,SM,110.0,111.4,108.6,109.65,110.45,20400,22.36,28,17400,85.29,28-Mar-2024
2358,SYRMA,EQ,474.0,477.0,461.3,465.4,473.85,494095,2325.57,19173,296109,59.93,28-Mar-2024
2359,SYSTANGO,SM,313.8,313.8,308.25,309.0,303.5,10000,31.09,25,6800,68.00,28-Mar-2024
2360,TAINWALCHM,EQ,127.1,128.35,124.05,124.65,125.65,6845,8.61,193,5479,80.04,28-Mar-2024
2361,TAJGVK,EQ,381.4,396.0,375.1,382.85,372.85,1215847,4690.47,48462,328670,27.03,28-Mar-2024
2362,TAKE,EQ,21.55,21.9,20.55,20.75,21.55,696785,147.52,2443,532929,76.48,28-Mar-2024
2363,TALBROAUTO,BE,254.0,260.5,254.0,260.5,248.1,42354,109.57,302,-,-,28-Mar-2024
2364,TANLA,EQ,819.1,847.9,811.0,819.7,814.1,658094,5450.44,27468,270300,41.07,28-Mar-2024
2365,TAPIFRUIT,SM,126.95,126.95,123.0,123.0,122.0,3000,3.76,4,1500,50.00,28-Mar-2024
2366,TARACHAND,SM,185.0,190.0,181.0,182.5,185.5,30000,55.57,29,27000,90.00,28-Mar-2024
2367,TARAPUR,BE,7.75,7.75,7.75,7.75,7.75,42373,3.28,32,-,-,28-Mar-2024
2368,TARC,BE,143.0,145.0,138.85,139.75,142.35,303406,427.64,1042,-,-,28-Mar-2024
2369,TARMAT,BE,91.95,91.95,87.25,89.0,91.25,66958,60.12,341,-,-,28-Mar-2024
2370,TARSONS,EQ,410.0,410.0,390.0,393.6,396.55,213118,850.84,13768,135218,63.45,28-Mar-2024
2371,TASTYBITE,EQ,12600.0,12769.95,12151.55,12362.9,12496.5,4708,585.48,1025,3112,66.10,28-Mar-2024
2372,TATACAP,N6,1049.0,1049.8,1045.0,1049.8,1046.0,54,0.56,12,52,96.30,28-Mar-2024
2373,TATACAP,N8,1065.0,1065.0,1064.5,1065.0,1064.75,205,2.18,6,175,85.37,28-Mar-2024
2374,TATACAP,,1075.0,1075.0,1074.5,1075.0,1075.0,347,3.73,8,346,99.71,28-Mar-2024
2375,TATACAP,NC,1080.0,1080.0,1080.0,1080.0,1075.0,181,1.95,2,181,100.00,28-Mar-2024
2376,TATACAPHSG,N6,1014.0,1015.0,1014.0,1015.0,1014.0,161,1.63,6,160,99.38,28-Mar-2024
2377,TATACAPHSG,N8,1020.0,1020.0,1020.0,1020.0,1010.0,310,3.16,3,300,96.77,28-Mar-2024
2378,TATACAPHSG,,1030.0,1030.0,1010.0,1010.0,1030.0,1030,10.53,7,1030,100.00,28-Mar-2024
2379,TATACAPHSG,NB,1037.0,1037.0,1036.0,1036.5,1036.0,120,1.24,4,120,100.00,28-Mar-2024
2380,TATACHEM,EQ,1112.0,1124.35,1075.2,1080.9,1110.3,2523895,27609.39,79947,608550,24.11,28-Mar-2024
2381,TATACOMM,EQ,1973.15,2017.7,1957.65,2010.4,1973.15,792545,15848.19,39036,417452,52.67,28-Mar-2024
2382,TATACONSUM,EQ,1103.9,1109.0,1093.65,1096.2,1091.05,6721940,73907.36,120939,5234585,77.87,28-Mar-2024
2383,TATAELXSI,EQ,7750.0,7870.0,7704.0,7785.15,7674.8,273766,21310.91,35583,146956,53.68,28-Mar-2024
2384,TATAGOLD,EQ,6.6,6.66,6.6,6.64,6.59,825608,54.85,3662,627740,76.03,28-Mar-2024
2385,TATAINVEST,BE,6184.0,6243.95,6065.0,6243.95,5946.65,92352,5733.84,11243,-,-,28-Mar-2024
2386,TATAMOTORS,EQ,982.5,999.9,979.0,992.8,978.65,9862996,97585.05,206461,3958197,40.13,28-Mar-2024
2387,TATAMTRDVR,EQ,653.35,661.1,646.6,657.2,647.75,1515433,9893.51,27067,920376,60.73,28-Mar-2024
2388,TATAPOWER,EQ,391.0,398.9,391.0,394.2,388.4,16040575,63513.94,138575,4983777,31.07,28-Mar-2024
2389,TATASTEEL,EQ,152.7,157.0,152.7,155.85,152.7,62575327,97101.21,329742,23313553,37.26,28-Mar-2024
2390,TATATECH,EQ,1029.5,1038.25,1020.0,1020.6,1029.2,886283,9106.94,44805,598583,67.54,28-Mar-2024
2391,TATSILV,EQ,7.33,7.45,7.33,7.35,7.33,224149,16.5,736,210172,93.76,28-Mar-2024
2392,TATVA,EQ,1077.5,1089.4,1061.35,1078.6,1077.5,98429,1060.52,9289,58453,59.39,28-Mar-2024
2393,TBZ,EQ,105.5,107.3,103.0,104.05,105.35,256216,270.36,2639,149583,58.38,28-Mar-2024
2394,TCI,EQ,805.0,845.6,804.0,811.6,803.35,266285,2191.14,17350,25708,9.65,28-Mar-2024
2395,TCIEXP,EQ,1001.8,1049.9,1001.8,1023.95,1000.65,122226,1247.77,7179,64300,52.61,28-Mar-2024
2396,TCL,SM,150.95,159.85,143.2,145.3,145.45,364800,539.54,191,286400,78.51,28-Mar-2024
2397,TCLCONS,BE,34.45,34.45,34.45,34.45,33.8,70702,24.36,100,-,-,28-Mar-2024
2398,TCNSBRANDS,EQ,341.0,345.0,337.9,342.05,339.45,110101,375.53,2848,74102,67.30,28-Mar-2024
2399,TCPLPACK,EQ,2290.0,2291.95,2230.0,2233.85,2260.45,2197,49.38,502,1219,55.48,28-Mar-2024
2400,TCS,EQ,3850.1,3915.0,3840.5,3876.3,3840.9,4311783,167321.87,242073,2346012,54.41,28-Mar-2024
2401,TDPOWERSYS,EQ,307.5,307.8,294.05,296.7,304.75,499928,1506.77,17835,157112,31.43,28-Mar-2024
2402,TEAMLEASE,EQ,2812.0,2885.8,2732.4,2740.6,2831.45,130649,3609.71,20889,87824,67.22,28-Mar-2024
2403,TECH,EQ,36.57,37.17,36.06,36.94,36.15,52226,19.05,333,28738,55.03,28-Mar-2024
2404,TECHIN,BE,30.9,30.9,30.85,30.9,30.3,3371,1.04,25,-,-,28-Mar-2024
2405,TECHLABS,SM,244.4,244.4,240.0,240.0,232.8,12000,29.13,3,8000,66.67,28-Mar-2024
2406,TECHM,EQ,1260.0,1264.95,1242.0,1248.1,1253.8,2436133,30551.52,179414,1121770,46.05,28-Mar-2024
2407,TECHNOE,EQ,741.05,783.35,731.2,771.75,737.6,506469,3863.33,31886,227895,45.00,28-Mar-2024
2408,TECILCHEM,BE,20.1,20.1,20.1,20.1,20.1,14,0.0,3,-,-,28-Mar-2024
2409,TEGA,EQ,1280.05,1300.0,1230.35,1241.1,1280.05,82782,1033.18,8370,53469,64.59,28-Mar-2024
2410,TEJASNET,EQ,666.95,672.0,651.25,656.4,661.05,352077,2338.92,17498,222071,63.07,28-Mar-2024
2411,TEMBO,EQ,255.55,264.5,249.5,251.3,255.55,91596,233.18,2480,38381,41.90,28-Mar-2024
2412,TERASOFT,BE,47.3,47.95,45.15,45.5,47.25,43600,20.04,274,-,-,28-Mar-2024
2413,TEXINFRA,EQ,97.8,98.35,94.15,94.9,97.35,438843,421.35,3876,232878,53.07,28-Mar-2024
2414,TEXMOPIPES,EQ,78.0,80.15,76.6,77.25,78.75,114854,89.8,1035,78095,68.00,28-Mar-2024
2415,TEXRAIL,EQ,170.0,170.95,163.0,164.8,168.55,1858004,3107.77,19561,1167603,62.84,28-Mar-2024
2416,TFCILTD,EQ,170.95,178.0,168.0,171.0,170.55,3492797,6073.57,13120,2058160,58.93,28-Mar-2024
2417,TFL,EQ,11.35,11.35,10.4,10.5,10.8,96253,10.27,490,54778,56.91,28-Mar-2024
2418,TGBHOTELS,EQ,14.5,15.7,14.5,14.5,15.25,84531,12.33,301,67520,79.88,28-Mar-2024
2419,THANGAMAYL,EQ,1279.8,1312.0,1270.15,1287.8,1255.45,24587,315.9,2590,13847,56.32,28-Mar-2024
2420,THEINVEST,BE,141.95,141.95,130.25,133.55,135.5,6029,8.07,77,-,-,28-Mar-2024
2421,THEJO,EQ,2509.0,2524.95,2405.05,2445.45,2488.75,8820,217.74,2332,3589,40.69,28-Mar-2024
